CityName,YY,MM,WGS84_Lon,WGS84_Lat,RainValue,
╝Г╤И╔╚,1978,10,121.05,24.90,8.13202,
╝Г╤И╔╚,1978,11,121.05,24.90,0.086904,
╝Г╤И╔╚,1978,12,121.05,24.90,2.47242,
╝Г╤И╔╚,1979,1,121.05,24.90,0.970825,
╝Г╤И╔╚,1979,2,121.05,24.90,1.38318,
╝Г╤И╔╚,1979,3,121.05,24.90,8.10252,
╝Г╤И╔╚,1979,4,121.05,24.90,2.95927,
╝Г╤И╔╚,1979,5,121.05,24.90,7.03378,
╝Г╤И╔╚,1979,6,121.05,24.90,15.2567,
╝Г╤И╔╚,1979,7,121.05,24.90,0.000217776,
╝Г╤И╔╚,1979,8,121.05,24.90,4.26411,
╝Г╤И╔╚,1979,9,121.05,24.90,0.615223,
╝Г╤И╔╚,1979,10,121.05,24.90,1.05333,
╝Г╤И╔╚,1979,11,121.05,24.90,2.19487,
╝Г╤И╔╚,1979,12,121.05,24.90,0.0418949,
╝Г╤И╔╚,1980,1,121.05,24.90,3.20929,
╝Г╤И╔╚,1980,2,121.05,24.90,5.16548,
╝Г╤И╔╚,1980,3,121.05,24.90,3.02163,
╝Г╤И╔╚,1980,4,121.05,24.90,5.64093,
╝Г╤И╔╚,1980,5,121.05,24.90,4.28301,
╝Г╤И╔╚,1980,6,121.05,24.90,0.00318861,
╝Г╤И╔╚,1980,7,121.05,24.90,0.785677,
╝Г╤И╔╚,1980,8,121.05,24.90,4.17504,
╝Г╤И╔╚,1980,9,121.05,24.90,2.6379,
╝Г╤И╔╚,1980,10,121.05,24.90,0.987906,
╝Г╤И╔╚,1980,11,121.05,24.90,0.822602,
╝Г╤И╔╚,1980,12,121.05,24.90,0.0984648,
╝Г╤И╔╚,1981,1,121.05,24.90,0,
╝Г╤И╔╚,1981,2,121.05,24.90,3.04681,
╝Г╤И╔╚,1981,3,121.05,24.90,4.02944,
╝Г╤И╔╚,1981,4,121.05,24.90,2.1356,
╝Г╤И╔╚,1981,5,121.05,24.90,20.4598,
╝Г╤И╔╚,1981,6,121.05,24.90,11.4956,
╝Г╤И╔╚,1981,7,121.05,24.90,11.54,
╝Г╤И╔╚,1981,8,121.05,24.90,1.46823,
╝Г╤И╔╚,1981,9,121.05,24.90,2.07425,
╝Г╤И╔╚,1981,10,121.05,24.90,0.254855,
╝Г╤И╔╚,1981,11,121.05,24.90,4.55067,
╝Г╤И╔╚,1981,12,121.05,24.90,2.47594,
╝Г╤И╔╚,1982,1,121.05,24.90,0.222995,
╝Г╤И╔╚,1982,2,121.05,24.90,3.76898,
╝Г╤И╔╚,1982,3,121.05,24.90,4.68726,
╝Г╤И╔╚,1982,4,121.05,24.90,5.99031,
╝Г╤И╔╚,1982,5,121.05,24.90,4.6113,
╝Г╤И╔╚,1982,6,121.05,24.90,14.1639,
╝Г╤И╔╚,1982,7,121.05,24.90,4.59492,
╝Г╤И╔╚,1982,8,121.05,24.90,3.99706,
╝Г╤И╔╚,1982,9,121.05,24.90,0.431261,
╝Г╤И╔╚,1982,10,121.05,24.90,0.136818,
╝Г╤И╔╚,1982,11,121.05,24.90,3.6161,
╝Г╤И╔╚,1982,12,121.05,24.90,1.63818,
╝Г╤И╔╚,1983,1,121.05,24.90,3.55449,
╝Г╤И╔╚,1983,2,121.05,24.90,14.2554,
╝Г╤И╔╚,1983,3,121.05,24.90,17.5502,
╝Г╤И╔╚,1983,4,121.05,24.90,2.33941,
╝Г╤И╔╚,1983,5,121.05,24.90,7.71203,
╝Г╤И╔╚,1983,6,121.05,24.90,2.83932,
╝Г╤И╔╚,1983,7,121.05,24.90,1.14887,
╝Г╤И╔╚,1983,8,121.05,24.90,1.50966,
╝Г╤И╔╚,1983,9,121.05,24.90,1.64509,
╝Г╤И╔╚,1983,10,121.05,24.90,0.0243421,
╝Г╤И╔╚,1983,11,121.05,24.90,0.0414325,
╝Г╤И╔╚,1983,12,121.05,24.90,1.63645,
╝Г╤И╔╚,1984,1,121.05,24.90,1.29834,
╝Г╤И╔╚,1984,2,121.05,24.90,2.59604,
╝Г╤И╔╚,1984,3,121.05,24.90,7.78102,
╝Г╤И╔╚,1984,4,121.05,24.90,10.5168,
╝Г╤И╔╚,1984,5,121.05,24.90,11.8591,
╝Г╤И╔╚,1984,6,121.05,24.90,6.29207,
╝Г╤И╔╚,1984,7,121.05,24.90,1.03954,
╝Г╤И╔╚,1984,8,121.05,24.90,10.1844,
╝Г╤И╔╚,1984,9,121.05,24.90,1.32653,
╝Г╤И╔╚,1984,10,121.05,24.90,0.60009,
╝Г╤И╔╚,1984,11,121.05,24.90,1.106,
╝Г╤И╔╚,1984,12,121.05,24.90,0.390655,
╝Г╤И╔╚,1985,1,121.05,24.90,1.28811,
╝Г╤И╔╚,1985,2,121.05,24.90,17.5446,
╝Г╤И╔╚,1985,3,121.05,24.90,4.23804,
╝Г╤И╔╚,1985,4,121.05,24.90,5.31378,
╝Г╤И╔╚,1985,5,121.05,24.90,3.98536,
╝Г╤И╔╚,1985,6,121.05,24.90,4.83025,
╝Г╤И╔╚,1985,7,121.05,24.90,3.84207,
╝Г╤И╔╚,1985,8,121.05,24.90,6.17896,
╝Г╤И╔╚,1985,9,121.05,24.90,2.22588,
╝Г╤И╔╚,1985,10,121.05,24.90,1.35091,
╝Г╤И╔╚,1985,11,121.05,24.90,0.713718,
╝Г╤И╔╚,1985,12,121.05,24.90,2.98996,
╝Г╤И╔╚,1986,1,121.05,24.90,0.214356,
╝Г╤И╔╚,1986,2,121.05,24.90,4.93071,
╝Г╤И╔╚,1986,3,121.05,24.90,12.004,
╝Г╤И╔╚,1986,4,121.05,24.90,1.39009,
╝Г╤И╔╚,1986,5,121.05,24.90,11.3961,
╝Г╤И╔╚,1986,6,121.05,24.90,7.19198,
╝Г╤И╔╚,1986,7,121.05,24.90,0.449042,
╝Г╤И╔╚,1986,8,121.05,24.90,6.99304,
╝Г╤И╔╚,1986,9,121.05,24.90,6.25865,
╝Г╤И╔╚,1986,10,121.05,24.90,0.413464,
╝Г╤И╔╚,1986,11,121.05,24.90,4.09461,
╝Г╤И╔╚,1986,12,121.05,24.90,0.928277,
╝Г╤И╔╚,1987,1,121.05,24.90,2.0639,
╝Г╤И╔╚,1987,2,121.05,24.90,1.38662,
╝Г╤И╔╚,1987,3,121.05,24.90,8.86518,
╝Г╤И╔╚,1987,4,121.05,24.90,3.46706,
╝Г╤И╔╚,1987,5,121.05,24.90,6.38894,
╝Г╤И╔╚,1987,6,121.05,24.90,4.56753,
╝Г╤И╔╚,1987,7,121.05,24.90,0.711564,
╝Г╤И╔╚,1987,8,121.05,24.90,0.280881,
╝Г╤И╔╚,1987,9,121.05,24.90,8.24749,
╝Г╤И╔╚,1987,10,121.05,24.90,4.74368,
╝Г╤И╔╚,1987,11,121.05,24.90,0.278413,
╝Г╤И╔╚,1987,12,121.05,24.90,0.14344,
╝Г╤И╔╚,1988,1,121.05,24.90,2.66682,
╝Г╤И╔╚,1988,2,121.05,24.90,1.80352,
╝Г╤И╔╚,1988,3,121.05,24.90,7.87323,
╝Г╤И╔╚,1988,4,121.05,24.90,11.3171,
╝Г╤И╔╚,1988,5,121.05,24.90,4.06364,
╝Г╤И╔╚,1988,6,121.05,24.90,1.09721,
╝Г╤И╔╚,1988,7,121.05,24.90,2.93968,
╝Г╤И╔╚,1988,8,121.05,24.90,1.44522,
╝Г╤И╔╚,1988,9,121.05,24.90,3.01119,
╝Г╤И╔╚,1988,10,121.05,24.90,0.693102,
╝Г╤И╔╚,1988,11,121.05,24.90,1.01881,
╝Г╤И╔╚,1988,12,121.05,24.90,0.954861,
╝Г╤И╔╚,1989,1,121.05,24.90,1.63951,
╝Г╤И╔╚,1989,2,121.05,24.90,0.623407,
╝Г╤И╔╚,1989,3,121.05,24.90,3.09826,
╝Г╤И╔╚,1989,4,121.05,24.90,6.81213,
╝Г╤И╔╚,1989,5,121.05,24.90,8.62773,
╝Г╤И╔╚,1989,6,121.05,24.90,1.36044,
╝Г╤И╔╚,1989,7,121.05,24.90,8.5812,
╝Г╤И╔╚,1989,8,121.05,24.90,2.15066,
╝Г╤И╔╚,1989,9,121.05,24.90,8.06429,
╝Г╤И╔╚,1989,10,121.05,24.90,0.302587,
╝Г╤И╔╚,1989,11,121.05,24.90,0.551806,
╝Г╤И╔╚,1989,12,121.05,24.90,0.994866,
╝Г╤И╔╚,1990,1,121.05,24.90,2.58401,
╝Г╤И╔╚,1990,2,121.05,24.90,5.28695,
╝Г╤И╔╚,1990,3,121.05,24.90,2.92948,
╝Г╤И╔╚,1990,4,121.05,24.90,19.068,
╝Г╤И╔╚,1990,5,121.05,24.90,2.47735,
╝Г╤И╔╚,1990,6,121.05,24.90,13.4523,
╝Г╤И╔╚,1990,7,121.05,24.90,0.610414,
╝Г╤И╔╚,1990,8,121.05,24.90,12.4947,
╝Г╤И╔╚,1990,9,121.05,24.90,5.08826,
╝Г╤И╔╚,1990,10,121.05,24.90,0.274571,
╝Г╤И╔╚,1990,11,121.05,24.90,0.188498,
╝Г╤И╔╚,1990,12,121.05,24.90,0.0789393,
╝Г╤И╔╚,1991,1,121.05,24.90,2.58153,
╝Г╤И╔╚,1991,2,121.05,24.90,1.75738,
╝Г╤И╔╚,1991,3,121.05,24.90,3.78769,
╝Г╤И╔╚,1991,4,121.05,24.90,4.46892,
╝Г╤И╔╚,1991,5,121.05,24.90,3.04402,
╝Г╤И╔╚,1991,6,121.05,24.90,9.82717,
╝Г╤И╔╚,1991,7,121.05,24.90,0.0159496,
╝Г╤И╔╚,1991,8,121.05,24.90,1.06151,
╝Г╤И╔╚,1991,9,121.05,24.90,3.08191,
╝Г╤И╔╚,1991,10,121.05,24.90,0.0534791,
╝Г╤И╔╚,1991,11,121.05,24.90,0.0523179,
╝Г╤И╔╚,1991,12,121.05,24.90,1.57215,
╝Г╤И╔╚,1992,1,121.05,24.90,2.1386,
╝Г╤И╔╚,1992,2,121.05,24.90,10.5191,
╝Г╤И╔╚,1992,3,121.05,24.90,6.30528,
╝Г╤И╔╚,1992,4,121.05,24.90,5.54032,
╝Г╤И╔╚,1992,5,121.05,24.90,5.13752,
╝Г╤И╔╚,1992,6,121.05,24.90,6.52525,
╝Г╤И╔╚,1992,7,121.05,24.90,1.43253,
╝Г╤И╔╚,1992,8,121.05,24.90,6.5259,
╝Г╤И╔╚,1992,9,121.05,24.90,3.30338,
╝Г╤И╔╚,1992,10,121.05,24.90,2.21288,
╝Г╤И╔╚,1992,11,121.05,24.90,0.347045,
╝Г╤И╔╚,1992,12,121.05,24.90,2.1307,
╝Г╤И╔╚,1993,1,121.05,24.90,2.99857,
╝Г╤И╔╚,1993,2,121.05,24.90,0.335491,
╝Г╤И╔╚,1993,3,121.05,24.90,5.55592,
╝Г╤И╔╚,1993,4,121.05,24.90,3.10669,
╝Г╤И╔╚,1993,5,121.05,24.90,4.48981,
╝Г╤И╔╚,1993,6,121.05,24.90,10.6543,
╝Г╤И╔╚,1993,7,121.05,24.90,0.0710949,
╝Г╤И╔╚,1993,8,121.05,24.90,0.380437,
╝Г╤И╔╚,1993,9,121.05,24.90,0.748993,
╝Г╤И╔╚,1993,10,121.05,24.90,1.25718,
╝Г╤И╔╚,1993,11,121.05,24.90,2.11155,
╝Г╤И╔╚,1993,12,121.05,24.90,0.787328,
╝Г╤И╔╚,1994,1,121.05,24.90,1.60375,
╝Г╤И╔╚,1994,2,121.05,24.90,7.88741,
╝Г╤И╔╚,1994,3,121.05,24.90,3.7525,
╝Г╤И╔╚,1994,4,121.05,24.90,1.5405,
╝Г╤И╔╚,1994,5,121.05,24.90,7.57045,
╝Г╤И╔╚,1994,6,121.05,24.90,3.93707,
╝Г╤И╔╚,1994,7,121.05,24.90,2.19858,
╝Г╤И╔╚,1994,8,121.05,24.90,12.5744,
╝Г╤И╔╚,1994,9,121.05,24.90,2.50176,
╝Г╤И╔╚,1994,10,121.05,24.90,2.75384,
╝Г╤И╔╚,1994,11,121.05,24.90,0.000501393,
╝Г╤И╔╚,1994,12,121.05,24.90,0.895338,
╝Г╤И╔╚,1995,1,121.05,24.90,1.29498,
╝Г╤И╔╚,1995,2,121.05,24.90,6.20414,
╝Г╤И╔╚,1995,3,121.05,24.90,5.48188,
╝Г╤И╔╚,1995,4,121.05,24.90,2.95101,
╝Г╤И╔╚,1995,5,121.05,24.90,6.37241,
╝Г╤И╔╚,1995,6,121.05,24.90,4.45551,
╝Г╤И╔╚,1995,7,121.05,24.90,3.75004,
╝Г╤И╔╚,1995,8,121.05,24.90,1.80713,
╝Г╤И╔╚,1995,9,121.05,24.90,2.60636,
╝Г╤И╔╚,1995,10,121.05,24.90,0.0295663,
╝Г╤И╔╚,1995,11,121.05,24.90,0.433646,
╝Г╤И╔╚,1995,12,121.05,24.90,0.232023,
╝Г╤И╔╚,1996,1,121.05,24.90,0.0475201,
╝Г╤И╔╚,1996,2,121.05,24.90,2.84062,
╝Г╤И╔╚,1996,3,121.05,24.90,4.85438,
╝Г╤И╔╚,1996,4,121.05,24.90,7.24858,
╝Г╤И╔╚,1996,5,121.05,24.90,10.826,
╝Г╤И╔╚,1996,6,121.05,24.90,1.18486,
╝Г╤И╔╚,1996,7,121.05,24.90,4.31597,
╝Г╤И╔╚,1996,8,121.05,24.90,2.68317,
╝Г╤И╔╚,1996,9,121.05,24.90,3.02285,
╝Г╤И╔╚,1996,10,121.05,24.90,0.388321,
╝Г╤И╔╚,1996,11,121.05,24.90,0.737567,
╝Г╤И╔╚,1996,12,121.05,24.90,0.0248441,
╝Г╤И╔╚,1997,1,121.05,24.90,1.09744,
╝Г╤И╔╚,1997,2,121.05,24.90,6.22985,
╝Г╤И╔╚,1997,3,121.05,24.90,4.39353,
╝Г╤И╔╚,1997,4,121.05,24.90,2.10785,
╝Г╤И╔╚,1997,5,121.05,24.90,3.93305,
╝Г╤И╔╚,1997,6,121.05,24.90,18.156,
╝Г╤И╔╚,1997,7,121.05,24.90,2.33078,
╝Г╤И╔╚,1997,8,121.05,24.90,5.23684,
╝Г╤И╔╚,1997,9,121.05,24.90,2.68545,
╝Г╤И╔╚,1997,10,121.05,24.90,0.764451,
╝Г╤И╔╚,1997,11,121.05,24.90,0.954184,
╝Г╤И╔╚,1997,12,121.05,24.90,1.02521,
╝Г╤И╔╚,1998,1,121.05,24.90,4.10975,
╝Г╤И╔╚,1998,2,121.05,24.90,13.8742,
╝Г╤И╔╚,1998,3,121.05,24.90,6.5351,
╝Г╤И╔╚,1998,4,121.05,24.90,5.14913,
╝Г╤И╔╚,1998,5,121.05,24.90,5.35032,
╝Г╤И╔╚,1998,6,121.05,24.90,5.85305,
╝Г╤И╔╚,1998,7,121.05,24.90,1.43739,
╝Г╤И╔╚,1998,8,121.05,24.90,1.53129,
╝Г╤И╔╚,1998,9,121.05,24.90,3.54588,
╝Г╤И╔╚,1998,10,121.05,24.90,7.63645,
╝Г╤И╔╚,1998,11,121.05,24.90,0.11106,
╝Г╤И╔╚,1998,12,121.05,24.90,2.19056,
╝Г╤И╔╚,1999,1,121.05,24.90,1.02002,
╝Г╤И╔╚,1999,2,121.05,24.90,0.113205,
╝Г╤И╔╚,1999,3,121.05,24.90,4.51696,
╝Г╤И╔╚,1999,4,121.05,24.90,1.46383,
╝Г╤И╔╚,1999,5,121.05,24.90,8.94974,
╝Г╤И╔╚,1999,6,121.05,24.90,3.61118,
╝Г╤И╔╚,1999,7,121.05,24.90,2.12906,
╝Г╤И╔╚,1999,8,121.05,24.90,2.37534,
╝Г╤И╔╚,1999,9,121.05,24.90,0.416916,
╝Г╤И╔╚,1999,10,121.05,24.90,0.629814,
╝Г╤И╔╚,1999,11,121.05,24.90,0.54736,
╝Г╤И╔╚,1999,12,121.05,24.90,2.15163,
╝Г╤И╔╚,2000,1,121.05,24.90,0.853521,
╝Г╤И╔╚,2000,2,121.05,24.90,8.79175,
╝Г╤И╔╚,2000,3,121.05,24.90,2.19111,
╝Г╤И╔╚,2000,4,121.05,24.90,5.43391,
╝Г╤И╔╚,2000,5,121.05,24.90,1.5022,
╝Г╤И╔╚,2000,6,121.05,24.90,8.60504,
╝Г╤И╔╚,2000,7,121.05,24.90,4.6703,
╝Г╤И╔╚,2000,8,121.05,24.90,8.79006,
╝Г╤И╔╚,2000,9,121.05,24.90,2.78793,
╝Г╤И╔╚,2000,10,121.05,24.90,4.09724,
╝Г╤И╔╚,2000,11,121.05,24.90,3.87566,
╝Г╤И╔╚,2000,12,121.05,24.90,4.34688,
╝Г╤И╔╚,2001,1,121.05,24.90,4.97708,
╝Г╤И╔╚,2001,2,121.05,24.90,0.809465,
╝Г╤И╔╚,2001,3,121.05,24.90,4.35836,
╝Г╤И╔╚,2001,4,121.05,24.90,5.76939,
╝Г╤И╔╚,2001,5,121.05,24.90,5.57288,
╝Г╤И╔╚,2001,6,121.05,24.90,3.54769,
╝Г╤И╔╚,2001,7,121.05,24.90,5.45904,
╝Г╤И╔╚,2001,8,121.05,24.90,1.5863,
╝Г╤И╔╚,2001,9,121.05,24.90,33.3865,
╝Г╤И╔╚,2001,10,121.05,24.90,0.352238,
╝Г╤И╔╚,2001,11,121.05,24.90,0.0720717,
╝Г╤И╔╚,2001,12,121.05,24.90,0.512955,
╝Г╤И╔╚,2002,1,121.05,24.90,1.11191,
╝Г╤И╔╚,2002,2,121.05,24.90,1.7835,
╝Г╤И╔╚,2002,3,121.05,24.90,4.27251,
╝Г╤И╔╚,2002,4,121.05,24.90,0.433502,
╝Г╤И╔╚,2002,5,121.05,24.90,3.34087,
╝Г╤И╔╚,2002,6,121.05,24.90,5.65131,
╝Г╤И╔╚,2002,7,121.05,24.90,5.78517,
╝Г╤И╔╚,2002,8,121.05,24.90,2.14036,
╝Г╤И╔╚,2002,9,121.05,24.90,2.456,
╝Г╤И╔╚,2002,10,121.05,24.90,0.762988,
╝Г╤И╔╚,2002,11,121.05,24.90,0.410586,
╝Г╤И╔╚,2002,12,121.05,24.90,1.83304,
╝Г╤И╔╚,2003,1,121.05,24.90,1.48466,
╝Г╤И╔╚,2003,2,121.05,24.90,0.495974,
╝Г╤И╔╚,2003,3,121.05,24.90,2.43793,
╝Г╤И╔╚,2003,4,121.05,24.90,4.12936,
╝Г╤И╔╚,2003,5,121.05,24.90,1.7456,
╝Г╤И╔╚,2003,6,121.05,24.90,4.89938,
╝Г╤И╔╚,2003,7,121.05,24.90,0.212409,
╝Г╤И╔╚,2003,8,121.05,24.90,0.326615,
╝Г╤И╔╚,2003,9,121.05,24.90,1.56042,
╝Г╤И╔╚,2003,10,121.05,24.90,0.264106,
╝Г╤И╔╚,2003,11,121.05,24.90,0.094881,
╝Г╤И╔╚,2003,12,121.05,24.90,0.0147292,
╝Г╤И╔╚,2004,1,121.05,24.90,1.43781,
╝Г╤И╔╚,2004,2,121.05,24.90,3.26253,
╝Г╤И╔╚,2004,3,121.05,24.90,3.75781,
╝Г╤И╔╚,2004,4,121.05,24.90,2.20277,
╝Г╤И╔╚,2004,5,121.05,24.90,4.09495,
╝Г╤И╔╚,2004,6,121.05,24.90,0.326797,
╝Г╤И╔╚,2004,7,121.05,24.90,6.17564,
╝Г╤И╔╚,2004,8,121.05,24.90,10.7062,
╝Г╤И╔╚,2004,9,121.05,24.90,11.1179,
╝Г╤И╔╚,2004,10,121.05,24.90,1.2995,
╝Г╤И╔╚,2004,11,121.05,24.90,0.109856,
╝Г╤И╔╚,2004,12,121.05,24.90,2.11822,
╝Г╤И╔╚,2005,1,121.05,24.90,0.931487,
╝Г╤И╔╚,2005,2,121.05,24.90,6.4033,
╝Г╤И╔╚,2005,3,121.05,24.90,6.57996,
╝Г╤И╔╚,2005,4,121.05,24.90,1.1482,
╝Г╤И╔╚,2005,5,121.05,24.90,14.1901,
╝Г╤И╔╚,2005,6,121.05,24.90,5.94906,
╝Г╤И╔╚,2005,7,121.05,24.90,5.98359,
╝Г╤И╔╚,2005,8,121.05,24.90,8.86239,
╝Г╤И╔╚,2005,9,121.05,24.90,1.20015,
╝Г╤И╔╚,2005,10,121.05,24.90,1.31453,
╝Г╤И╔╚,2005,11,121.05,24.90,0.220315,
╝Г╤И╔╚,2005,12,121.05,24.90,0.455571,
╝Г╤И╔╚,2006,1,121.05,24.90,1.23562,
╝Г╤И╔╚,2006,2,121.05,24.90,1.99662,
╝Г╤И╔╚,2006,3,121.05,24.90,5.21028,
╝Г╤И╔╚,2006,4,121.05,24.90,9.17816,
╝Г╤И╔╚,2006,5,121.05,24.90,8.26179,
╝Г╤И╔╚,2006,6,121.05,24.90,16.3796,
╝Г╤И╔╚,2006,7,121.05,24.90,6.61536,
╝Г╤И╔╚,2006,8,121.05,24.90,0.687875,
╝Г╤И╔╚,2006,9,121.05,24.90,5.5475,
╝Г╤И╔╚,2006,10,121.05,24.90,0,
╝Г╤И╔╚,2006,11,121.05,24.90,2.97088,
╝Г╤И╔╚,2006,12,121.05,24.90,3.51599,
╝Г╤И╔╚,2007,1,121.05,24.90,2.27437,
╝Г╤И╔╚,2007,2,121.05,24.90,1.75085,
╝Г╤И╔╚,2007,3,121.05,24.90,4.9894,
╝Г╤И╔╚,2007,4,121.05,24.90,5.80504,
╝Г╤И╔╚,2007,5,121.05,24.90,3.53882,
╝Г╤И╔╚,2007,6,121.05,24.90,18.141,
╝Г╤И╔╚,2007,7,121.05,24.90,0.536834,
╝Г╤И╔╚,2007,8,121.05,24.90,8.2784,
╝Г╤И╔╚,2007,9,121.05,24.90,5.72123,
╝Г╤И╔╚,2007,10,121.05,24.90,5.96407,
╝Г╤И╔╚,2007,11,121.05,24.90,2.18047,
╝Г╤И╔╚,2007,12,121.05,24.90,0.469294,
╝Г╤И╔╚,2008,1,121.05,24.90,1.88303,
╝Г╤И╔╚,2008,2,121.05,24.90,3.21422,
╝Г╤И╔╚,2008,3,121.05,24.90,3.48072,
╝Г╤И╔╚,2008,4,121.05,24.90,4.324,
╝Г╤И╔╚,2008,5,121.05,24.90,4.82435,
╝Г╤И╔╚,2008,6,121.05,24.90,4.98153,
╝Г╤И╔╚,2008,7,121.05,24.90,11.0967,
╝Г╤И╔╚,2008,8,121.05,24.90,0.197104,
╝Г╤И╔╚,2008,9,121.05,24.90,23.4116,
╝Г╤И╔╚,2008,10,121.05,24.90,0.901574,
╝Г╤И╔╚,2008,11,121.05,24.90,2.45855,
╝Г╤И╔╚,2008,12,121.05,24.90,0.573265,
╝Г╤И╔╚,2009,1,121.05,24.90,0.170983,
╝Г╤И╔╚,2009,2,121.05,24.90,0.615672,
╝Г╤И╔╚,2009,3,121.05,24.90,4.82199,
╝Г╤И╔╚,2009,4,121.05,24.90,2.61701,
╝Г╤И╔╚,2009,5,121.05,24.90,0.804665,
╝Г╤И╔╚,2009,6,121.05,24.90,5.64915,
╝Г╤И╔╚,2009,7,121.05,24.90,1.58088,
╝Г╤И╔╚,2009,8,121.05,24.90,10.1495,
╝Г╤И╔╚,2009,9,121.05,24.90,0.337255,
╝Г╤И╔╚,2009,10,121.05,24.90,1.53869,
╝Г╤И╔╚,2009,11,121.05,24.90,2.07424,
╝Г╤И╔╚,2009,12,121.05,24.90,1.10771,
╝Г╤И╔╚,2010,1,121.05,24.90,2.60776,
╝Г╤И╔╚,2010,2,121.05,24.90,6.89286,
╝Г╤И╔╚,2010,3,121.05,24.90,2.43578,
╝Г╤И╔╚,2010,4,121.05,24.90,4.48653,
╝Г╤И╔╚,2010,5,121.05,24.90,6.67611,
╝Г╤И╔╚,2010,6,121.05,24.90,7.64797,
╝Г╤И╔╚,2010,7,121.05,24.90,1.3198,
╝Г╤И╔╚,2010,8,121.05,24.90,4.77143,
╝Г╤И╔╚,2010,9,121.05,24.90,3.41223,
╝Г╤И╔╚,2010,10,121.05,24.90,2.21954,
╝Г╤И╔╚,2010,11,121.05,24.90,0.99857,
╝Г╤И╔╚,2010,12,121.05,24.90,1.92724,
╝Г╤И╔╚,2011,1,121.05,24.90,2.22274,
╝Г╤И╔╚,2011,2,121.05,24.90,2.19496,
╝Г╤И╔╚,2011,3,121.05,24.90,2.6377,
╝Г╤И╔╚,2011,4,121.05,24.90,1.02176,
╝Г╤И╔╚,2011,5,121.05,24.90,9.09399,
╝Г╤И╔╚,2011,6,121.05,24.90,5.97231,
╝Г╤И╔╚,2011,7,121.05,24.90,4.20415,
╝Г╤И╔╚,2011,8,121.05,24.90,1.16152,
╝Г╤И╔╚,2011,9,121.05,24.90,0.277047,
╝Г╤И╔╚,2011,10,121.05,24.90,1.99529,
╝Г╤И╔╚,2011,11,121.05,24.90,7.2541,
╝Г╤И╔╚,2011,12,121.05,24.90,2.49336,
╝Г╤И╔╚,2012,1,121.05,24.90,4.6823,
╝Г╤И╔╚,2012,2,121.05,24.90,7.84666,
╝Г╤И╔╚,2012,3,121.05,24.90,2.8831,
╝Г╤И╔╚,2012,4,121.05,24.90,8.83716,
╝Г╤И╔╚,2012,5,121.05,24.90,7.50754,
╝Г╤И╔╚,2012,6,121.05,24.90,16.6608,
╝Г╤И╔╚,2012,7,121.05,24.90,1.40286,
╝Г╤И╔╚,2012,8,121.05,24.90,15.0818,
╝Г╤И╔╚,2012,9,121.05,24.90,5.06889,
╝Г╤И╔╚,2012,10,121.05,24.90,1.05652,
╝Г╤И╔╚,2012,11,121.05,24.90,10.3654,
╝Г╤И╔╚,2012,12,121.05,24.90,4.73048,
╝Г╤И╔╚,2013,1,121.05,24.90,1.75553,
╝Г╤И╔╚,2013,2,121.05,24.90,0.418684,
╝Г╤И╔╚,2013,3,121.05,24.90,2.44374,
╝Г╤И╔╚,2013,4,121.05,24.90,9.78111,
╝Г╤И╔╚,2013,5,121.05,24.90,10.9384,
╝Г╤И╔╚,2013,6,121.05,24.90,2.211,
╝Г╤И╔╚,2013,7,121.05,24.90,5.49614,
╝Г╤И╔╚,2013,8,121.05,24.90,17.6137,
╝Г╤И╔╚,2013,9,121.05,24.90,0.92478,
╝Г╤И╔╚,2013,10,121.05,24.90,1.00454,
╝Г╤И╔╚,2013,11,121.05,24.90,1.30172,
╝Г╤И╔╚,2013,12,121.05,24.90,4.88771,
╝Г╤И╔╚,2014,1,121.05,24.90,0.510879,
╝Г╤И╔╚,2014,2,121.05,24.90,4.94197,
╝Г╤И╔╚,2014,3,121.05,24.90,3.64756,
╝Г╤И╔╚,2014,4,121.05,24.90,2.08969,
╝Г╤И╔╚,2014,5,121.05,24.90,12.8357,
╝Г╤И╔╚,2014,6,121.05,24.90,4.7988,
╝Г╤И╔╚,2014,7,121.05,24.90,1.63396,
╝Г╤И╔╚,2014,8,121.05,24.90,1.09327,
╝Г╤И╔╚,2014,9,121.05,24.90,2.48465,
╝Г╤И╔╚,2014,10,121.05,24.90,0.977285,
╝Г╤И╔╚,2014,11,121.05,24.90,0.747426,
╝Г╤И╔╚,2014,12,121.05,24.90,1.72766,
╝Г╤И╔╚,2015,1,121.05,24.90,0.551091,
╝Г╤И╔╚,2015,2,121.05,24.90,2.12,
╝Г╤И╔╚,2015,3,121.05,24.90,3.66922,
╝Г╤И╔╚,2015,4,121.05,24.90,2.47508,
╝Г╤И╔╚,2015,5,121.05,24.90,9.44225,
╝Г╤И╔╚,2015,6,121.05,24.90,0.934911,
╝Г╤И╔╚,2015,7,121.05,24.90,0.819401,
╝Г╤И╔╚,2015,8,121.05,24.90,8.23917,
╝Г╤И╔╚,2015,9,121.05,24.90,4.78827,
╝Г╤И╔╚,2015,10,121.05,24.90,3.42685,
╝Г╤И╔╚,2015,11,121.05,24.90,0.443241,
╝Г╤И╔╚,2015,12,121.05,24.90,2.58734,
╝Г╤И╔╚,2016,1,121.05,24.90,9.22234,
╝Г╤И╔╚,2016,2,121.05,24.90,2.38744,
╝Г╤И╔╚,2016,3,121.05,24.90,8.49756,
